LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    4   202    2.488456865       0.4018554688        4.106346331    
    4   203    2.491484185       0.4013671875        4.107472537    
    4   204    2.494518879       0.4008789062        4.108604155    
    4   205    2.497560976       0.4003906250        4.109741201    
    4   206    2.500610501       0.3999023438        4.110883689    
    4   207    2.503667482       0.3994140625        4.112031634    
    4   208    2.506731946       0.3989257812        4.113185049    
    4   209    2.509803922       0.3984375000        4.114343949    
    4   210    2.512883436       0.3979492188        4.115508347    
    4   211    2.515970516       0.3974609375        4.116678258    
    4   212    2.519065191       0.3969726562        4.117853696    
    4   213    2.522167488       0.3964843750        4.119034673    
    4   214    2.525277435       0.3959960938        4.120221205    
    4   215    2.528395062       0.3955078125        4.121413304    
    4   216    2.531520396       0.3950195312        4.122610984    
    4   217    2.534653465       0.3945312500        4.123814258    
    4   218    2.537794300       0.3940429688        4.125023139    
    4   219    2.540942928       0.3935546875        4.126237641    
    4   220    2.544099379       0.3930664062        4.127457777    
    4   221    2.547263682       0.3925781250        4.128683558    
    4   222    2.550435866       0.3920898438        4.129914999    
    4   223    2.553615960       0.3916015625        4.131152111    
    4   224    2.556803995       0.3911132812        4.132394907    
    4   225    2.560000000       0.3906250000        4.133643400    
    4   226    2.563204005       0.3901367188        4.134897602    
    4   227    2.566416040       0.3896484375        4.136157524    
    4   228    2.569636136       0.3891601562        4.137423179    
    4   229    2.572864322       0.3886718750        4.138694578    
    4   230    2.576100629       0.3881835938        4.139971734    
    4   231    2.579345088       0.3876953125        4.141254657    
    4   232    2.582597730       0.3872070312        4.142543359    
    4   233    2.585858586       0.3867187500        4.143837852    
    4   234    2.589127686       0.3862304688        4.145138145    
    4   235    2.592405063       0.3857421875        4.146444251    
    4   236    2.595690748       0.3852539062        4.147756179    
    4   237    2.598984772       0.3847656250        4.149073940    
    4   238    2.602287166       0.3842773438        4.150397544    
    4   239    2.605597964       0.3837890625        4.151727002    
    4   240    2.608917197       0.3833007812        4.153062324    
    4   241    2.612244898       0.3828125000        4.154403518    
    4   242    2.615581098       0.3823242188        4.155750595    
    4   243    2.618925831       0.3818359375        4.157103564    
    4   244    2.622279129       0.3813476562        4.158462434    
    4   245    2.625641026       0.3808593750        4.159827214    
    4   246    2.629011553       0.3803710938        4.161197912    
    4   247    2.632390746       0.3798828125        4.162574537    
    4   248    2.635778636       0.3793945312        4.163957096    
    4   249    2.639175258       0.3789062500        4.165345599    
    4   250    2.642580645       0.3784179688        4.166740052    
    4   251    2.645994832       0.3779296875        4.168140463    
    4   252    2.649417853       0.3774414062        4.169546838    
    4   253    2.652849741       0.3769531250        4.170959186    
    4   254    2.656290532       0.3764648438        4.172377512    
    4   255    2.659740260       0.3759765625        4.173801823    
    4   256    2.663198960       0.3754882812        4.175232124    
    4   257    2.666666667       0.3750000000        4.176668422    
    4   258    2.670143416       0.3745117188        4.178110722    
    4   259    2.673629243       0.3740234375        4.179559029    
    4   260    2.677124183       0.3735351562        4.181013348    
    4   261    2.680628272       0.3730468750        4.182473683    
    4   262    2.684141547       0.3725585938        4.183940039    
    4   263    2.687664042       0.3720703125        4.185412419    
    4   264    2.691195795       0.3715820312        4.186890827    
    4   265    2.694736842       0.3710937500        4.188375266    
    4   266    2.698287220       0.3706054688        4.189865740    
    4   267    2.701846966       0.3701171875        4.191362250    
    4   268    2.705416116       0.3696289062        4.192864799    
    4   269    2.708994709       0.3691406250        4.194373389    
    4   270    2.712582781       0.3686523438        4.195888021    
    4   271    2.716180371       0.3681640625        4.197408697    
    4   272    2.719787517       0.3676757812        4.198935416    
    4   273    2.723404255       0.3671875000        4.200468181    
    4   274    2.727030626       0.3666992188        4.202006990    
    4   275    2.730666667       0.3662109375        4.203551844    
    4   276    2.734312417       0.3657226562        4.205102742    
    4   277    2.737967914       0.3652343750        4.206659682    
    4   278    2.741633199       0.3647460938        4.208222665    
    4   279    2.745308311       0.3642578125        4.209791687    
    4   280    2.748993289       0.3637695312        4.211366747    
    4   281    2.752688172       0.3632812500        4.212947843    
    4   282    2.756393001       0.3627929688        4.214534972    
    4   283    2.760107817       0.3623046875        4.216128130    
    4   284    2.763832659       0.3618164062        4.217727315    
    4   285    2.767567568       0.3613281250        4.219332522    
    4   286    2.771312585       0.3608398438        4.220943748    
    4   287    2.775067751       0.3603515625        4.222560989    
    4   288    2.778833107       0.3598632812        4.224184238    
    4   289    2.782608696       0.3593750000        4.225813492    
    4   290    2.786394558       0.3588867188        4.227448745    
    4   291    2.790190736       0.3583984375        4.229089992    
    4   292    2.793997271       0.3579101562        4.230737227    
    4   293    2.797814208       0.3574218750        4.232390443    
    4   294    2.801641587       0.3569335938        4.234049634    
    4   295    2.805479452       0.3564453125        4.235714794    
    4   296    2.809327846       0.3559570312        4.237385916    
    4   297    2.813186813       0.3554687500        4.239062993    
    4   298    2.817056396       0.3549804688        4.240746018    
    4   299    2.820936639       0.3544921875        4.242434983    
    4   300    2.824827586       0.3540039062        4.244129881    
    4   301    2.828729282       0.3535156250        4.245830705    
    4   302    2.832641770       0.3530273438        4.247537447    
    4   303    2.836565097       0.3525390625        4.249250098    
    4   304    2.840499307       0.3520507812        4.250968652    
    4   305    2.844444444       0.3515625000        4.252693100    
    4   306    2.848400556       0.3510742188        4.254423435    
    4   307    2.852367688       0.3505859375        4.256159650    
    4   308    2.856345886       0.3500976562        4.257901735    
    4   309    2.860335196       0.3496093750        4.259649685    
    4   310    2.864335664       0.3491210938        4.261403491    
    4   311    2.868347339       0.3486328125        4.263163146    
    4   312    2.872370266       0.3481445312        4.264928644    
    4   313    2.876404494       0.3476562500        4.266699978    
    4   314    2.880450070       0.3471679688        4.268477140    
    4   315    2.884507042       0.3466796875        4.270260126    
    4   316    2.888575458       0.3461914062        4.272048929    
    4   317    2.892655367       0.3457031250        4.273843544    
    4   318    2.896746818       0.3452148438        4.275643967    
    4   319    2.900849858       0.3447265625        4.277450192    
    4   320    2.904964539       0.3442382812        4.279262216    
    4   321    2.909090909       0.3437500000        4.281080036    
    4   322    2.913229018       0.3432617188        4.282903649    
    4   323    2.917378917       0.3427734375        4.284733054    
    4   324    2.921540656       0.3422851562        4.286568249    
    4   325    2.925714286       0.3417968750        4.288409234    
    4   326    2.929899857       0.3413085938        4.290256009    
    4   327    2.934097421       0.3408203125        4.292108576    
    4   328    2.938307030       0.3403320312        4.293966938    
    4   329    2.942528736       0.3398437500        4.295831097    
    4   330    2.946762590       0.3393554688        4.297701058    
    4   331    2.951008646       0.3388671875        4.299576826    
    4   332    2.955266955       0.3383789062        4.301458409    
    4   333    2.959537572       0.3378906250        4.303345814    
    4   334    2.963820550       0.3374023438        4.305239050    
    4   335    2.968115942       0.3369140625        4.307138128    
    4   336    2.972423803       0.3364257812        4.309043060    
    4   337    2.976744186       0.3359375000        4.310953859    
    4   338    2.981077147       0.3354492188        4.312870539    
    4   339    2.985422741       0.3349609375        4.314793118    
    4   340    2.989781022       0.3344726562        4.316721612    
    4   341    2.994152047       0.3339843750        4.318656042    
    4   342    2.998535871       0.3334960938        4.320596429    
    4   343    3.002932551       0.3330078125        4.322542795    
    4   344    3.007342144       0.3325195312        4.324495166    
    4   345    3.011764706       0.3320312500        4.326453568    
    4   346    3.016200295       0.3315429688        4.328418030    
    4   347    3.020648968       0.3310546875        4.330388581    
    4   348    3.025110783       0.3305664062        4.332365255    
    4   349    3.029585799       0.3300781250        4.334348086    
    4   350    3.034074074       0.3295898438        4.336337109    
    4   351    3.038575668       0.3291015625        4.338332364    
    4   352    3.043090639       0.3286132812        4.340333892    
    4   353    3.047619048       0.3281250000        4.342341735    
    4   354    3.052160954       0.3276367188        4.344355937    
    4   355    3.056716418       0.3271484375        4.346376547    
    4   356    3.061285501       0.3266601562        4.348403614    
    4   357    3.065868263       0.3261718750        4.350437188    
    4   358    3.070464768       0.3256835938        4.352477326    
    4   359    3.075075075       0.3251953125        4.354524082    
    4   360    3.079699248       0.3247070312        4.356577516    
    4   361    3.084337349       0.3242187500        4.358637688    
    4   362    3.088989442       0.3237304688        4.360704662    
    4   363    3.093655589       0.3232421875        4.362778503    
    4   364    3.098335855       0.3227539062        4.364859280    
    4   365    3.103030303       0.3222656250        4.366947064    
    4   366    3.107738998       0.3217773438        4.369041927    
    4   367    3.112462006       0.3212890625        4.371143944    
    4   368    3.117199391       0.3208007812        4.373253194    
    4   369    3.121951220       0.3203125000        4.375369756    
    4   370    3.126717557       0.3198242188        4.377493713    
    4   371    3.131498471       0.3193359375        4.379625150    
    4   372    3.136294028       0.3188476562        4.381764153    
    4   373    3.141104294       0.3183593750        4.383910813    
    4   374    3.145929339       0.3178710938        4.386065220    
    4   375    3.150769231       0.3173828125        4.388227470    
    4   376    3.155624037       0.3168945312        4.390397658    
    4   377    3.160493827       0.3164062500        4.392575883    
    4   378    3.165378671       0.3159179688        4.394762245    
    4   379    3.170278638       0.3154296875        4.396956848    
    4   380    3.175193798       0.3149414062        4.399159797    
    4   381    3.180124224       0.3144531250        4.401371198    
    4   382    3.185069984       0.3139648438        4.403591161    
    4   383    3.190031153       0.3134765625        4.405819796    
    4   384    3.195007800       0.3129882812        4.408057217    
    4   385    3.200000000       0.3125000000        4.410303538    
    4   386    3.205007825       0.3120117188        4.412558877    
    4   387    3.210031348       0.3115234375        4.414823351    
    4   388    3.215070644       0.3110351562        4.417097081    
    4   389    3.220125786       0.3105468750        4.419380189    
    4   390    3.225196850       0.3100585938        4.421672797    
    4   391    3.230283912       0.3095703125        4.423975031    
    4   392    3.235387046       0.3090820312        4.426287018    
    4   393    3.240506329       0.3085937500        4.428608883    
    4   394    3.245641838       0.3081054688        4.430940757    
    4   395    3.250793651       0.3076171875        4.433282770    
    4   396    3.255961844       0.3071289062        4.435635052    
    4   397    3.261146497       0.3066406250        4.437997736    
    4   398    3.266347687       0.3061523438        4.440370956    
    4   399    3.271565495       0.3056640625        4.442754844    
    4   400    3.276800000       0.3051757812        4.445149536    
    4   401    3.282051282       0.3046875000        4.447555167    
    4   402    3.287319422       0.3041992188        4.449971873    
    4   403    3.292604502       0.3037109375        4.452399791    
    4   404    3.297906602       0.3032226562        4.454839057    
    4   405    3.303225806       0.3027343750        4.457289809    
    4   406    3.308562197       0.3022460938        4.459752183    
    4   407    3.313915858       0.3017578125        4.462226316    
    4   408    3.319286872       0.3012695312        4.464712347    
    4   409    3.324675325       0.3007812500        4.467210411    
    4   410    3.330081301       0.3002929688        4.469720645    
    4   411    3.335504886       0.2998046875        4.472243186    
    4   412    3.340946166       0.2993164062        4.474778169    
    4   413    3.346405229       0.2988281250        4.477325729    
    4   414    3.351882160       0.2983398438        4.479886000    
    4   415    3.357377049       0.2978515625        4.482459116    
    4   416    3.362889984       0.2973632812        4.485045207    
    4   417    3.368421053       0.2968750000        4.487644407    
    4   418    3.373970346       0.2963867188        4.490256843    
    4   419    3.379537954       0.2958984375        4.492882644    
    4   420    3.385123967       0.2954101562        4.495521936    
    4   421    3.390728477       0.2949218750        4.498174845    
    4   422    3.396351575       0.2944335938        4.500841492    
    4   423    3.401993355       0.2939453125        4.503521998    
    4   424    3.407653910       0.2934570312        4.506216483    
    4   425    3.413333333       0.2929687500        4.508925060    
    4   426    3.419031720       0.2924804688        4.511647845    
    4   427    3.424749164       0.2919921875        4.514384948    
    4   428    3.430485762       0.2915039062        4.517136476    
    4   429    3.436241611       0.2910156250        4.519902534    
    4   430    3.442016807       0.2905273438        4.522683224    
    4   431    3.447811448       0.2900390625        4.525478643    
    4   432    3.453625632       0.2895507812        4.528288886    
    4   433    3.459459459       0.2890625000        4.531114043    
    4   434    3.465313029       0.2885742188        4.533954201    
    4   435    3.471186441       0.2880859375        4.536809442    
    4   436    3.477079796       0.2875976562        4.539679843    
    4   437    3.482993197       0.2871093750        4.542565479    
    4   438    3.488926746       0.2866210938        4.545466416    
    4   439    3.494880546       0.2861328125        4.548382719    
    4   440    3.500854701       0.2856445312        4.551314445    
    4   441    3.506849315       0.2851562500        4.554261646    
    4   442    3.512864494       0.2846679688        4.557224369    
    4   443    3.518900344       0.2841796875        4.560202655    
    4   444    3.524956971       0.2836914062        4.563196537    
    4   445    3.531034483       0.2832031250        4.566206043    
    4   446    3.537132988       0.2827148438        4.569231193    
    4   447    3.543252595       0.2822265625        4.572272001    
    4   448    3.549393414       0.2817382812        4.575328473    
    4   449    3.555555556       0.2812500000        4.578400607    
    4   450    3.561739130       0.2807617188        4.581488393    
    4   451    3.567944251       0.2802734375        4.584591813    
    4   452    3.574171030       0.2797851562        4.587710840    
    4   453    3.580419580       0.2792968750        4.590845437    
    4   454    3.586690018       0.2788085938        4.593995558    
    4   455    3.592982456       0.2783203125        4.597161148    
    4   456    3.599297012       0.2778320312        4.600342142    
    4   457    3.605633803       0.2773437500        4.603538461    
    4   458    3.611992945       0.2768554688        4.606750019    
    4   459    3.618374558       0.2763671875        4.609976715    
    4   460    3.624778761       0.2758789062        4.613218438    
    4   461    3.631205674       0.2753906250        4.616475064    
    4   462    3.637655417       0.2749023438        4.619746454    
    4   463    3.644128114       0.2744140625        4.623032458    
    4   464    3.650623886       0.2739257812        4.626332910    
    4   465    3.657142857       0.2734375000        4.629647630    
    4   466    3.663685152       0.2729492188        4.632976420    
    4   467    3.670250896       0.2724609375        4.636319070    
    4   468    3.676840215       0.2719726562        4.639675348    
    4   469    3.683453237       0.2714843750        4.643045008    
    4   470    3.690090090       0.2709960938        4.646427784    
    4   471    3.696750903       0.2705078125        4.649823391    
    4   472    3.703435805       0.2700195312        4.653231522    
    4   473    3.710144928       0.2695312500        4.656651851    
    4   474    3.716878403       0.2690429688        4.660084029    
    4   475    3.723636364       0.2685546875        4.663527682    
    4   476    3.730418944       0.2680664062        4.666982414    
    4   477    3.737226277       0.2675781250        4.670447801    
    4   478    3.744058501       0.2670898438        4.673923393    
    4   479    3.750915751       0.2666015625        4.677408712    
    4   480    3.757798165       0.2661132812        4.680903248    
    4   481    3.764705882       0.2656250000        4.684406462    
    4   482    3.771639042       0.2651367188        4.687917781    
    4   483    3.778597786       0.2646484375        4.691436596    
    4   484    3.785582255       0.2641601562        4.694962261    
    4   485    3.792592593       0.2636718750        4.698494093    
    4   486    3.799628942       0.2631835938        4.702031365    
    4   487    3.806691450       0.2626953125        4.705573307    
    4   488    3.813780261       0.2622070312        4.709119105    
    4   489    3.820895522       0.2617187500        4.712667893    
    4   490    3.828037383       0.2612304688        4.716218752    
    4   491    3.835205993       0.2607421875        4.719770711    
    4   492    3.842401501       0.2602539062        4.723322736    
    4   493    3.849624060       0.2597656250        4.726873731    
    4   494    3.856873823       0.2592773438        4.730422535    
    4   495    3.864150943       0.2587890625        4.733967910    
    4   496    3.871455577       0.2583007812        4.737508544    
    4   497    3.878787879       0.2578125000        4.741043040    
    4   498    3.886148008       0.2573242188        4.744569914    
    4   499    3.893536122       0.2568359375        4.748087583    
    4   500    3.900952381       0.2563476562        4.751594361    
    4   501    3.908396947       0.2558593750        4.755088449    
    4   502    3.915869981       0.2553710938        4.758567927    
    4   503    3.923371648       0.2548828125        4.762030741    
    4   504    3.930902111       0.2543945312        4.765474694    
    4   505    3.938461538       0.2539062500        4.768897428    
    4   506    3.946050096       0.2534179688        4.772296414    
    4   507    3.953667954       0.2529296875        4.775668931    
    4   508    3.961315280       0.2524414062        4.779012051    
    4   509    3.968992248       0.2519531250        4.782322608    
    4   510    3.976699029       0.2514648438        4.785597182    
    4   511    3.984435798       0.2509765625        4.788832062    
    4   512    3.992202729       0.2504882812        4.792023213    
    4   513    4.000000000       0.2500000000        4.795166239    
    4   514    4.007827789       0.2495117188        4.798256329    
    4   515    4.015686275       0.2490234375        4.801288203    
    4   516    4.023575639       0.2485351562        4.804256046    
    4   517    4.031496063       0.2480468750        4.807153423    
    4   518    4.039447732       0.2475585938        4.809973182    
    4   519    4.047430830       0.2470703125        4.812707331    
    4   520    4.055445545       0.2465820312        4.815346889    
    4   521    4.063492063       0.2460937500        4.817881698    
    4   522    4.071570577       0.2456054688        4.820300181    
    4   523    4.079681275       0.2451171875        4.822589038    
    4   524    4.087824351       0.2446289062        4.824732845    
    4   525    4.096000000       0.2441406250        4.826713516    
    4   526    4.104208417       0.2436523438        4.828509585    
    4   527    4.112449799       0.2431640625        4.830095197    
    4   528    4.120724346       0.2426757812        4.831438671    
    4   529    4.129032258       0.2421875000        4.832500393    
    4   530    4.137373737       0.2416992188        4.833229573    
    4   531    4.145748988       0.2412109375        4.833559064    
    5     1    2.000000000       0.5000000000        4.131959474    
    5     2    2.001955034       0.4995117188        4.132988013    
    5     3    2.003913894       0.4990234375        4.134017899    
    5     4    2.005876592       0.4985351562        4.135048897    
    5     5    2.007843137       0.4980468750        4.136081007    
    5     6    2.009813543       0.4975585938        4.137114200    
    5     7    2.011787819       0.4970703125        4.138148448    
    5     8    2.013765978       0.4965820312        4.139183724    
    5     9    2.015748031       0.4960937500        4.140219999    
    5    10    2.017733990       0.4956054688        4.141257247    
    5    11    2.019723866       0.4951171875        4.142295438    
    5    12    2.021717670       0.4946289062        4.143334546    
    5    13    2.023715415       0.4941406250        4.144374543    
    5    14    2.025717112       0.4936523438        4.145415402    
    5    15    2.027722772       0.4931640625        4.146457096    
    5    16    2.029732408       0.4926757812        4.147499596    
    5    17    2.031746032       0.4921875000        4.148542877    
    5    18    2.033763654       0.4916992188        4.149586911    
    5    19    2.035785288       0.4912109375        4.150631672    
    5    20    2.037810945       0.4907226562        4.151677132    
    5    21    2.039840637       0.4902343750        4.152723265    
    5    22    2.041874377       0.4897460938        4.153770045    
    5    23    2.043912176       0.4892578125        4.154817444    
    5    24    2.045954046       0.4887695312        4.155865438    
    5    25    2.048000000       0.4882812500        4.156914000    
    5    26    2.050050050       0.4877929688        4.157963103    
    5    27    2.052104208       0.4873046875        4.159012722    
    5    28    2.054162487       0.4868164062        4.160062831    
    5    29    2.056224900       0.4863281250        4.161113405    
    5    30    2.058291457       0.4858398438        4.162164418    
    5    31    2.060362173       0.4853515625        4.163215846    
    5    32    2.062437059       0.4848632812        4.164267662    
    5    33    2.064516129       0.4843750000        4.165319842    
    5    34    2.066599395       0.4838867188        4.166372361    
    5    35    2.068686869       0.4833984375        4.167425195    
    5    36    2.070778564       0.4829101562        4.168478319    
    5    37    2.072874494       0.4824218750        4.169531708    
    5    38    2.074974671       0.4819335938        4.170585340    
    5    39    2.077079108       0.4814453125        4.171639189    
    5    40    2.079187817       0.4809570312        4.172693232    
    5    41    2.081300813       0.4804687500        4.173747446    
    5    42    2.083418108       0.4799804688        4.174801807    
    5    43    2.085539715       0.4794921875        4.175856292    
    5    44    2.087665647       0.4790039062        4.176910878    
    5    45    2.089795918       0.4785156250        4.177965542    
    5    46    2.091930541       0.4780273438        4.179020263    
    5    47    2.094069530       0.4775390625        4.180075017    
    5    48    2.096212897       0.4770507812        4.181129783    
    5    49    2.098360656       0.4765625000        4.182184538    
    5    50    2.100512821       0.4760742188        4.183239262    
    5    51    2.102669405       0.4755859375        4.184293932    
    5    52    2.104830421       0.4750976562        4.185348528    
    5    53    2.106995885       0.4746093750        4.186403029    
    5    54    2.109165808       0.4741210938        4.187457414    
    5    55    2.111340206       0.4736328125        4.188511663    
    5    56    2.113519092       0.4731445312        4.189565756    
    5    57    2.115702479       0.4726562500        4.190619672    
    5    58    2.117890383       0.4721679688        4.191673394    
    5    59    2.120082816       0.4716796875        4.192726901    
    5    60    2.122279793       0.4711914062        4.193780174    
    5    61    2.124481328       0.4707031250        4.194833195    
    5    62    2.126687435       0.4702148438        4.195885946    
    5    63    2.128898129       0.4697265625        4.196938408    
    5    64    2.131113424       0.4692382812        4.197990564    
    5    65    2.133333333       0.4687500000        4.199042397    
    5    66    2.135557873       0.4682617188        4.200093890    
    5    67    2.137787056       0.4677734375        4.201145025    
    5    68    2.140020899       0.4672851562        4.202195788    
    5    69    2.142259414       0.4667968750        4.203246161    
    5    70    2.144502618       0.4663085938        4.204296129    
    5    71    2.146750524       0.4658203125        4.205345678    
    5    72    2.149003148       0.4653320312        4.206394792    
    5    73    2.151260504       0.4648437500        4.207443457    
    5    74    2.153522608       0.4643554688        4.208491659    
    5    75    2.155789474       0.4638671875        4.209539385    
    5    76    2.158061117       0.4633789062        4.210586620    
    5    77    2.160337553       0.4628906250        4.211633354    
    5    78    2.162618796       0.4624023438        4.212679573    
    5    79    2.164904863       0.4619140625        4.213725265    
    5    80    2.167195767       0.4614257812        4.214770420    
    5    81    2.169491525       0.4609375000        4.215815026    
    5    82    2.171792153       0.4604492188        4.216859073    
    5    83    2.174097665       0.4599609375        4.217902550    
    5    84    2.176408077       0.4594726562        4.218945450    
    5    85    2.178723404       0.4589843750        4.219987761    
    5    86    2.181043663       0.4584960938        4.221029476    
    5    87    2.183368870       0.4580078125        4.222070588    
    5    88    2.185699039       0.4575195312        4.223111088    
    5    89    2.188034188       0.4570312500        4.224150970    
    5    90    2.190374332       0.4565429688        4.225190227    
    5    91    2.192719486       0.4560546875        4.226228854    
    5    92    2.195069668       0.4555664062        4.227266845    
    5    93    2.197424893       0.4550781250        4.228304195    
    5    94    2.199785177       0.4545898438        4.229340901    
    5    95    2.202150538       0.4541015625        4.230376960    
    5    96    2.204520990       0.4536132812        4.231412367    
    5    97    2.206896552       0.4531250000        4.232447121    
    5    98    2.209277238       0.4526367188        4.233481220    
    5    99    2.211663067       0.4521484375        4.234514663    
    5   100    2.214054054       0.4516601562        4.235547449    
    5   101    2.216450216       0.4511718750        4.236579579    
    5   102    2.218851571       0.4506835938        4.237611053    
    5   103    2.221258134       0.4501953125        4.238641873    
    5   104    2.223669924       0.4497070312        4.239672041    
    5   105    2.226086957       0.4492187500        4.240701560    
    5   106    2.228509249       0.4487304688        4.241730432    
    5   107    2.230936819       0.4482421875        4.242758662    
    5   108    2.233369684       0.4477539062        4.243786256    
    5   109    2.235807860       0.4472656250        4.244813217    
    5   110    2.238251366       0.4467773438        4.245839553    
    5   111    2.240700219       0.4462890625        4.246865270    
    5   112    2.243154436       0.4458007812        4.247890376    
    5   113    2.245614035       0.4453125000        4.248914878    
    5   114    2.248079034       0.4448242188        4.249938787    
    5   115    2.250549451       0.4443359375        4.250962111    
    5   116    2.253025303       0.4438476562        4.251984861    
    5   117    2.255506608       0.4433593750        4.253007048    
    5   118    2.257993385       0.4428710938        4.254028685    
    5   119    2.260485651       0.4423828125        4.255049782    
    5   120    2.262983425       0.4418945312        4.256070355    
    5   121    2.265486726       0.4414062500        4.257090416    
    5   122    2.267995570       0.4409179688        4.258109981    
    5   123    2.270509978       0.4404296875        4.259129065    
    5   124    2.273029967       0.4399414062        4.260147685    
    5   125    2.275555556       0.4394531250        4.261165858    
    5   126    2.278086763       0.4389648438        4.262183602    
    5   127    2.280623608       0.4384765625        4.263200934    
    5   128    2.283166109       0.4379882812        4.264217875    
    5   129    2.285714286       0.4375000000        4.265234445    
    5   130    2.288268156       0.4370117188        4.266250664    
    5   131    2.290827740       0.4365234375        4.267266554    
    5   132    2.293393057       0.4360351562        4.268282139    
    5   133    2.295964126       0.4355468750        4.269297440    
    5   134    2.298540965       0.4350585938        4.270312482    
    5   135    2.301123596       0.4345703125        4.271327290    
    5   136    2.303712036       0.4340820312        4.272341889    
    5   137    2.306306306       0.4335937500        4.273356306    
    5   138    2.308906426       0.4331054688        4.274370567    
    5   139    2.311512415       0.4326171875        4.275384701    
    5   140    2.314124294       0.4321289062        4.276398736    
    5   141    2.316742081       0.4316406250        4.277412702    
    5   142    2.319365798       0.4311523438        4.278426629    
    5   143    2.321995465       0.4306640625        4.279440548    
    5   144    2.324631101       0.4301757812        4.280454490    
    5   145    2.327272727       0.4296875000        4.281468488    
    5   146    2.329920364       0.4291992188        4.282482577    
    5   147    2.332574032       0.4287109375        4.283496788    
    5   148    2.335233751       0.4282226562        4.284511159    
    5   149    2.337899543       0.4277343750        4.285525723    
    5   150    2.340571429       0.4272460938        4.286540518    
    5   151    2.343249428       0.4267578125        4.287555581    
    5   152    2.345933562       0.4262695312        4.288570950    
    5   153    2.348623853       0.4257812500        4.289586663    
    5   154    2.351320321       0.4252929688        4.290602761    
    5   155    2.354022989       0.4248046875        4.291619282    
    5   156    2.356731876       0.4243164062        4.292636270    
    5   157    2.359447005       0.4238281250        4.293653764    
    5   158    2.362168397       0.4233398438        4.294671808    
    5   159    2.364896074       0.4228515625        4.295690446    
    5   160    2.367630058       0.4223632812        4.296709721    
    5   161    2.370370370       0.4218750000        4.297729678    
    5   162    2.373117034       0.4213867188        4.298750363    
    5   163    2.375870070       0.4208984375        4.299771822    
    5   164    2.378629501       0.4204101562        4.300794104    
    5   165    2.381395349       0.4199218750        4.301817254    
    5   166    2.384167637       0.4194335938        4.302841323    
    5   167    2.386946387       0.4189453125        4.303866360    
    5   168    2.389731622       0.4184570312        4.304892415    
    5   169    2.392523364       0.4179687500        4.305919539    
    5   170    2.395321637       0.4174804688        4.306947784    
    5   171    2.398126464       0.4169921875        4.307977203    
    5   172    2.400937866       0.4165039062        4.309007848    
    5   173    2.403755869       0.4160156250        4.310039775    
    5   174    2.406580494       0.4155273438        4.311073037    
    5   175    2.409411765       0.4150390625        4.312107691    
    5   176    2.412249706       0.4145507812        4.313143793    
    5   177    2.415094340       0.4140625000        4.314181400    
    5   178    2.417945691       0.4135742188        4.315220571    
    5   179    2.420803783       0.4130859375        4.316261364    
    5   180    2.423668639       0.4125976562        4.317303838    
    5   181    2.426540284       0.4121093750        4.318348055    
    5   182    2.429418743       0.4116210938        4.319394075    
    5   183    2.432304038       0.4111328125        4.320441960    
    5   184    2.435196195       0.4106445312        4.321491773    
    5   185    2.438095238       0.4101562500        4.322543578    
    5   186    2.441001192       0.4096679688        4.323597438    
    5   187    2.443914081       0.4091796875        4.324653420    
    5   188    2.446833931       0.4086914062        4.325711589    
    5   189    2.449760766       0.4082031250        4.326772012    
    5   190    2.452694611       0.4077148438        4.327834757    
    5   191    2.455635492       0.4072265625        4.328899892    
    5   192    2.458583433       0.4067382812        4.329967487    
    5   193    2.461538462       0.4062500000        4.331037612    
    5   194    2.464500602       0.4057617188        4.332110338    
    5   195    2.467469880       0.4052734375        4.333185737    
    5   196    2.470446321       0.4047851562        4.334263881    
    5   197    2.473429952       0.4042968750        4.335344845    
    5   198    2.476420798       0.4038085938        4.336428703    
    5   199    2.479418886       0.4033203125        4.337515531    
    5   200    2.482424242       0.4028320312        4.338605405    
    5   201    2.485436893       0.4023437500        4.339698402    
    5   202    2.488456865       0.4018554688        4.340794601    
    5   203    2.491484185       0.4013671875        4.341894081    
    5   204    2.494518879       0.4008789062        4.342996922    
    5   205    2.497560976       0.4003906250        4.344103205    
    5   206    2.500610501       0.3999023438        4.345213012    
    5   207    2.503667482       0.3994140625        4.346326427    
    5   208    2.506731946       0.3989257812        4.347443533    
    5   209    2.509803922       0.3984375000        4.348564416    
    5   210    2.512883436       0.3979492188        4.349689161    
    5   211    2.515970516       0.3974609375        4.350817857    
    5   212    2.519065191       0.3969726562        4.351950590    
    5   213    2.522167488       0.3964843750        4.353087451    
    5   214    2.525277435       0.3959960938        4.354228529    
    5   215    2.528395062       0.3955078125        4.355373917    
    5   216    2.531520396       0.3950195312        4.356523707    
    5   217    2.534653465       0.3945312500        4.357677992    
    5   218    2.537794300       0.3940429688        4.358836868    
    5   219    2.540942928       0.3935546875        4.360000430    
    5   220    2.544099379       0.3930664062        4.361168775    
    5   221    2.547263682       0.3925781250        4.362342003    
    5   222    2.550435866       0.3920898438        4.363520212    
    5   223    2.553615960       0.3916015625        4.364703504    
    5   224    2.556803995       0.3911132812        4.365891980    
    5   225    2.560000000       0.3906250000        4.367085745    
    5   226    2.563204005       0.3901367188        4.368284902    
    5   227    2.566416040       0.3896484375        4.369489557    
    5   228    2.569636136       0.3891601562        4.370699818    
